index,E_PV_batt,E_PV_curt,E_PV_grid,E_PV_load,E_char,E_cons,E_dis,E_grid_batt,E_grid_load,E_loss_Batt,E_loss_conv,E_loss_inv,E_loss_inv_PV,E_loss_inv_batt,E_loss_inv_grid,SOC,E_demand,E_PV,Export_price,price,Inv_P,Conv_P
2015-01-21 06:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.7317,0.0,0.0,0.7317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7317,0.0,0.1568,0.2044,0.0,0.0
2015-01-21 07:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.8583,0.0,0.0,0.8583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8583,0.0,0.1568,0.2044,0.0,0.0
2015-01-21 08:00:00-06:00,0.118,0.0,0.0,0.0,0.118,0.3263,0.0,0.0,0.3263,0.0097,0.0024,0.0,0.0,0.0,0.0,0.1084,0.3263,0.1204,0.1568,0.2044,0.0,0.1204
2015-01-21 09:00:00-06:00,0.4179,0.0,0.0,0.0,0.4179,0.4289,0.0,0.0,0.4289,0.0343,0.0084,0.0,0.0,0.0,0.0,0.492,0.4289,0.4263,0.1568,0.2044,0.0,0.4263
2015-01-21 10:00:00-06:00,0.1536,0.0,0.0,0.5583,0.1536,0.0,0.0,0.0,0.0,0.0126,0.0148,0.0294,0.0294,0.0,0.0,0.633,0.5583,0.7561,0.1568,0.2044,0.5877,0.7267
2015-01-21 11:00:00-06:00,0.3531,0.0,0.0,0.5667,0.3531,0.0,0.0,0.0,0.0,0.029,0.019,0.0298,0.0298,0.0,0.0,0.9571,0.5667,0.9685,0.1568,0.2044,0.5965,0.9387
2015-01-21 12:00:00-06:00,0.4515,0.0,0.0,0.4009,0.4515,0.0,0.0,0.0,0.0,0.037,0.0175,0.0211,0.0211,0.0,0.0,1.3716,0.4009,0.891,0.1568,0.2044,0.4221,0.8699
2015-01-21 13:00:00-06:00,0.7247,0.0,0.0,0.0522,0.7247,0.3052,0.0,0.0,0.3052,0.0594,0.0156,0.0027,0.0027,0.0,0.0,2.0369,0.3574,0.7953,0.1568,0.2044,0.0549,0.7925
2015-01-21 14:00:00-06:00,0.3481,0.0,0.0,0.4039,0.3481,0.0,0.0,0.0,0.0,0.0285,0.0155,0.0213,0.0213,0.0,0.0,2.3564,0.4039,0.7887,0.1568,0.2044,0.4252,0.7675
2015-01-21 15:00:00-06:00,0.3695,0.0,0.0,0.0,0.3695,0.3626,0.0,0.0,0.3626,0.0303,0.0074,0.0,0.0,0.0,0.0,2.6957,0.3626,0.3769,0.1568,0.2044,0.0,0.3769
2015-01-21 16:00:00-06:00,0.105,0.0,0.0,0.4332,0.105,0.0,0.0,0.0,0.0,0.0086,0.0112,0.0228,0.0228,0.0,0.0,2.7921,0.4332,0.5722,0.1568,0.2044,0.456,0.5494
2015-01-21 17:00:00-06:00,0.0086,0.0,0.0,0.0,0.0086,1.7362,0.0,0.0,1.7362,0.0007,0.0002,-0.0,-0.0,0.0,0.0,2.8,1.7362,0.0088,0.1568,0.2044,-0.0,0.0088
2015-01-21 18:00:00-06:00,0.0,0.0,0.0,0.0,0.0,2.1383,0.0,0.0,2.1383,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.1383,0.0,0.1568,0.2044,0.0,0.0
2015-01-21 19:00:00-06:00,0.0,0.0,0.0,0.0,0.0,1.5635,0.0,0.0,1.5635,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.5635,0.0,0.1568,0.2044,0.0,0.0
2015-01-21 20:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.8359,0.0,0.0,0.8359,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.8359,0.0,0.1568,0.2044,0.0,0.0
2015-01-21 21:00:00-06:00,0.0,0.0,0.0,0.0,0.0,1.606,0.0,0.0,1.606,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.606,0.0,0.1568,0.2044,0.0,0.0
2015-01-21 22:00:00-06:00,0.0,0.0,0.0,0.0,0.0,2.0628,0.0,0.0,2.0628,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.0628,0.0,0.1568,0.2044,0.0,0.0
2015-01-21 23:00:00-06:00,0.0,0.0,0.0,0.0,0.0,2.1807,2.8,0.0,2.1807,0.0,0.0,0.14,0.0,0.14,0.0,0.0,4.8407,0.0,0.1568,0.2044,2.94,0.0
2015-01-22 00:00:00-06:00,0.0,0.0,0.0,0.0,0.0,2.2457,0.0,0.0,2.2457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2457,0.0,0.1568,0.2044,0.0,0.0
2015-01-22 01:00:00-06:00,0.0,0.0,0.0,0.0,0.0,1.4371,0.0,0.0,1.4371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4371,0.0,0.1568,0.2044,0.0,0.0
2015-01-22 02:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.5682,0.0,0.0,0.5682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5682,0.0,0.1568,0.2044,0.0,0.0
2015-01-22 03:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.6676,0.0,0.0,0.6676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6676,0.0,0.1568,0.2044,0.0,0.0
2015-01-22 04:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.7836,0.0,0.0,0.7836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7836,0.0,0.1568,0.2044,0.0,0.0
2015-01-22 05:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.696,0.0,0.0,0.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696,0.0,0.1568,0.2044,0.0,0.0
2015-01-22 06:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.7983,0.0,0.0,0.7983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7983,0.0,0.1568,0.2044,0.0,0.0
2015-01-22 07:00:00-06:00,0.0,0.0,0.0,0.0,0.0,1.4303,0.0,0.0,1.4303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4303,0.0,0.1568,0.2044,0.0,0.0
2015-01-22 08:00:00-06:00,0.0101,0.0,0.0,0.0,0.7139,1.4744,0.0,0.7039,0.7335,0.0585,0.0002,0.037,0.0,0.0,0.037,0.6554,0.7335,0.0103,0.1568,0.2044,0.037,0.0103
2015-01-22 09:00:00-06:00,0.1031,0.0,0.0,0.0,0.1031,0.5959,0.0,0.0,0.5959,0.0085,0.0021,0.0,0.0,0.0,0.0,0.75,0.5959,0.1052,0.1568,0.2044,0.0,0.1052
2015-01-22 10:00:00-06:00,0.056,0.0,0.0,0.0,0.056,0.5994,0.0,0.0,0.5994,0.0046,0.0011,0.0,0.0,0.0,0.0,0.8014,0.5994,0.0571,0.1568,0.2044,0.0,0.0571
2015-01-22 11:00:00-06:00,0.1571,0.0,0.0,0.0,0.1571,0.7107,0.0,0.0,0.7107,0.0129,0.0031,0.0,0.0,0.0,0.0,0.9457,0.7107,0.1603,0.1568,0.2044,0.0,0.1603
2015-01-22 12:00:00-06:00,0.8544,0.0,0.0,0.0,0.8544,1.1552,0.0,0.0,1.1552,0.0701,0.0171,0.0,0.0,0.0,0.0,1.73,1.1552,0.8715,0.1568,0.2044,0.0,0.8715
2015-01-22 13:00:00-06:00,0.537,0.0,0.0,0.0,0.537,0.6232,0.0,0.0,0.6232,0.044,0.0107,-0.0,-0.0,0.0,0.0,2.2229,0.6232,0.5477,0.1568,0.2044,-0.0,0.5477
2015-01-22 14:00:00-06:00,0.2728,0.0,0.0,0.0,0.2728,0.6274,0.0,0.0,0.6274,0.0224,0.0055,0.0,0.0,0.0,0.0,2.4734,0.6274,0.2783,0.1568,0.2044,0.0,0.2783
2015-01-22 15:00:00-06:00,0.8176,-0.0,0.0,0.0,0.8176,0.9996,0.0,0.0,0.9996,0.067,0.0164,0.0,0.0,0.0,0.0,3.2239,0.9996,0.8339,0.1568,0.2044,0.0,0.8339
2015-01-22 16:00:00-06:00,0.4941,0.0,0.0,0.0,0.4941,1.0759,0.0,0.0,1.0759,0.0405,0.0099,0.0,0.0,0.0,0.0,3.6775,1.0759,0.5039,0.1568,0.2044,0.0,0.5039
2015-01-22 17:00:00-06:00,0.1608,0.0,0.0,0.0,0.9689,2.2457,0.0,0.8081,1.3951,0.0794,0.0032,0.0425,0.0,0.0,0.0425,4.5669,1.3951,0.164,0.1568,0.2044,0.0425,0.164
2015-01-22 18:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.9713,0.0,0.0,0.9713,0.0,0.0,0.0,0.0,0.0,0.0,4.5669,0.9713,0.0,0.1568,0.2044,0.0,0.0
2015-01-22 19:00:00-06:00,0.0,0.0,0.0,0.0,0.0,1.0541,0.0,0.0,1.0541,0.0,0.0,0.0,0.0,0.0,0.0,4.5669,1.0541,0.0,0.1568,0.2044,0.0,0.0
2015-01-22 20:00:00-06:00,0.0,0.0,0.0,0.0,0.0,1.2142,0.0,0.0,1.2142,0.0,0.0,0.0,0.0,0.0,0.0,4.5669,1.2142,0.0,0.1568,0.2044,0.0,0.0
2015-01-22 21:00:00-06:00,0.0,0.0,0.0,0.0,0.0,1.4975,0.0,0.0,1.4975,0.0,0.0,0.0,0.0,0.0,0.0,4.5669,1.4975,0.0,0.1568,0.2044,0.0,0.0
2015-01-22 22:00:00-06:00,0.0,0.0,0.0,0.0,0.0,2.2457,2.3718,0.0,2.2457,0.0,0.0,0.1186,0.0,0.1186,0.0,2.1951,4.4988,0.0,0.1568,0.2044,2.4904,0.0
2015-01-22 23:00:00-06:00,0.0,0.0,0.0,0.0,0.0,2.2457,2.1951,0.0,2.2457,0.0,0.0,0.1098,0.0,0.1098,0.0,0.0,4.331,0.0,0.1568,0.2044,2.3049,0.0
2015-01-23 00:00:00-06:00,0.0,0.0,0.0,0.0,0.0,4.0474,0.0,0.0,4.0474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0474,0.0,0.1568,0.2044,0.0,0.0
2015-01-23 01:00:00-06:00,0.0,0.0,0.0,0.0,0.0,1.9744,0.0,0.0,1.9744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9744,0.0,0.1568,0.2044,0.0,0.0
2015-01-23 02:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.9222,0.0,0.0,0.9222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9222,0.0,0.1568,0.2044,0.0,0.0
2015-01-23 03:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.8297,0.0,0.0,0.8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8297,0.0,0.1568,0.2044,0.0,0.0
2015-01-23 04:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.7666,0.0,0.0,0.7666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666,0.0,0.1568,0.2044,0.0,0.0
2015-01-23 05:00:00-06:00,0.0,0.0,0.0,0.0,0.0,1.0659,0.0,0.0,1.0659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0659,0.0,0.1568,0.2044,0.0,0.0
2015-01-23 06:00:00-06:00,0.0,0.0,0.0,0.0,0.0,1.1606,0.0,0.0,1.1606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1606,0.0,0.1568,0.2044,0.0,0.0
2015-01-23 07:00:00-06:00,0.0,0.0,0.0,0.0,0.0,1.1628,0.0,0.0,1.1628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1628,0.0,0.1568,0.2044,0.0,0.0
2015-01-23 08:00:00-06:00,0.0,0.0,0.0,0.0005,0.0,0.8662,0.0,0.0,0.8662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8667,0.0005,0.1568,0.2044,0.0005,0.0005
2015-01-23 09:00:00-06:00,0.0,0.0,0.0,0.0181,0.0,0.5066,0.0,0.0,0.5066,0.0,0.0004,0.001,0.001,0.0,0.0,0.0,0.5247,0.0195,0.1568,0.2044,0.0191,0.0185
2015-01-23 10:00:00-06:00,0.0,0.0,0.0,0.2409,0.0,0.45,0.0,0.0,0.45,0.0,0.0051,0.0127,0.0127,0.0,0.0,0.0,0.691,0.2587,0.1568,0.2044,0.2536,0.246
2015-01-23 11:00:00-06:00,0.0,0.0,0.0,0.6616,0.0,0.0716,0.0,0.0,0.0716,0.0,0.0139,0.0348,0.0348,0.0,0.0,0.0,0.7332,0.7103,0.1568,0.2044,0.6964,0.6755
2015-01-23 12:00:00-06:00,0.1886,0.0,0.0,0.6067,0.1886,0.0,0.0,0.0,0.0,0.0155,0.0165,0.0319,0.0319,0.0,0.0,0.1732,0.6067,0.8437,0.1568,0.2044,0.6386,0.8118
2015-01-23 13:00:00-06:00,1.5841,0.0,0.0,0.6101,1.5841,0.0,0.0,0.0,0.0,0.1299,0.0445,0.0321,0.0321,0.0,0.0,1.6273,0.6101,2.2709,0.1568,0.2044,0.6422,2.2387
2015-01-23 14:00:00-06:00,0.7493,0.0,0.0,0.5953,0.7493,0.0,0.0,0.0,0.0,0.0614,0.0275,0.0313,0.0313,0.0,0.0,2.3152,0.5953,1.4035,0.1568,0.2044,0.6266,1.3721
2015-01-23 15:00:00-06:00,1.2253,0.0,0.0,0.5418,1.2253,0.0,0.0,0.0,0.0,0.1005,0.0359,0.0285,0.0285,0.0,0.0,3.44,0.5418,1.8315,0.1568,0.2044,0.5703,1.803
2015-01-23 16:00:00-06:00,0.6558,0.0,0.0,0.4646,0.6558,0.0,0.0,0.0,0.0,0.0538,0.0229,0.0245,0.0245,0.0,0.0,4.0421,0.4646,1.1677,0.1568,0.2044,0.489,1.1433
2015-01-23 17:00:00-06:00,0.0,0.0,0.0,0.4216,0.0,0.6357,0.0,0.0,0.6357,0.0,0.0089,0.0222,0.0222,0.0,0.0,4.0421,1.0574,0.4527,0.1568,0.2044,0.4438,0.4305
2015-01-23 18:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.2065,1.1381,0.0,0.2065,0.0,0.0,0.0569,0.0,0.0569,0.0,2.904,1.2877,0.0,0.1568,0.2044,1.195,0.0
2015-01-23 19:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,1.7416,0.0,0.0,0.0,0.0,0.0871,0.0,0.0871,0.0,1.1624,1.6545,0.0,0.1568,0.2044,1.8287,0.0
2015-01-23 20:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.9478,0.0,0.0,0.9478,0.0,0.0,0.0,0.0,0.0,0.0,1.1624,0.9478,0.0,0.1568,0.2044,0.0,0.0
2015-01-23 21:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,1.1624,0.0,0.0,0.0,0.0,0.0581,0.0,0.0581,0.0,0.0,1.1042,0.0,0.1568,0.2044,1.2205,0.0
2015-01-23 22:00:00-06:00,0.0,0.0,0.0,0.0,0.0,1.4818,0.0,0.0,1.4818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4818,0.0,0.1568,0.2044,0.0,0.0
2015-01-23 23:00:00-06:00,0.0,0.0,0.0,0.0,0.0,1.1602,0.0,0.0,1.1602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1602,0.0,0.1568,0.2044,0.0,0.0
2015-01-24 00:00:00-06:00,0.0,0.0,0.0,0.0,0.2809,1.069,0.0,0.2809,0.7734,0.023,0.0,0.0148,0.0,0.0,0.0148,0.2578,0.7734,0.0,0.1568,0.2044,0.0148,0.0
2015-01-24 01:00:00-06:00,0.0,0.0,0.0,0.0,0.3229,1.069,0.0,0.3229,0.7292,0.0265,0.0,0.017,0.0,0.0,0.017,0.5542,0.7292,0.0,0.1568,0.2044,0.017,0.0
2015-01-24 02:00:00-06:00,0.0,0.0,0.0,0.0,0.1873,1.069,0.0,0.1873,0.8719,0.0154,0.0,0.0099,0.0,0.0,0.0099,0.7262,0.8719,0.0,0.1568,0.2044,0.0099,0.0
2015-01-24 03:00:00-06:00,0.0,0.0,0.0,0.0,0.1624,1.069,0.0,0.1624,0.898,0.0133,0.0,0.0085,0.0,0.0,0.0085,0.8753,0.898,0.0,0.1568,0.2044,0.0085,0.0
2015-01-24 04:00:00-06:00,0.0,0.0,0.0,0.0,0.2408,1.069,0.0,0.2408,0.8155,0.0197,0.0,0.0127,0.0,0.0,0.0127,1.0964,0.8155,0.0,0.1568,0.2044,0.0127,0.0
2015-01-24 05:00:00-06:00,0.0,0.0,0.0,0.0,0.2463,1.069,0.0,0.2463,0.8098,0.0202,0.0,0.013,0.0,0.0,0.013,1.3224,0.8098,0.0,0.1568,0.2044,0.013,0.0
2015-01-24 06:00:00-06:00,0.0,0.0,0.0,0.0,0.2822,1.069,0.0,0.2822,0.772,0.0231,0.0,0.0149,0.0,0.0,0.0149,1.5815,0.772,0.0,0.1568,0.2044,0.0149,0.0
2015-01-24 07:00:00-06:00,0.0,0.0,0.0,0.0,0.0,1.069,0.8608,0.0,1.069,0.0,0.0,0.043,0.0,0.043,0.0,0.7206,1.8868,0.0,0.1568,0.2044,0.9039,0.0
2015-01-24 08:00:00-06:00,0.1411,0.0,0.0,0.3754,0.1411,1.069,0.0,0.0,1.069,0.0116,0.0107,0.0198,0.0198,0.0,0.0,0.8502,1.4444,0.547,0.1568,0.2044,0.3952,0.5273
2015-01-24 09:00:00-06:00,0.0,-0.0,0.0,1.2115,0.0,1.069,0.8502,0.0,1.069,0.0,0.0255,0.1063,0.0638,0.0425,0.0,0.0,3.0882,1.3008,0.1568,0.2044,2.168,1.237
2015-01-24 10:00:00-06:00,0.0,0.0,0.0,3.0683,0.0,0.7445,0.0,0.0,0.7445,0.0,0.0646,0.1615,0.1615,0.0,0.0,0.0,3.8128,3.2944,0.1568,0.2044,3.2298,3.1329
2015-01-24 11:00:00-06:00,0.6429,0.0,2.5,0.8165,0.6429,0.0,0.0,0.0,0.0,0.0527,0.0827,0.1746,0.1746,0.0,0.0,0.5901,0.8165,4.2166,0.1568,0.2044,3.4911,4.042
2015-01-24 12:00:00-06:00,1.4895,0.0,1.8869,0.71,1.4895,0.0,0.0,0.0,0.0,0.1221,0.0845,0.1367,0.1367,0.0,0.0,1.9575,0.71,4.3075,0.1568,0.2044,2.7335,4.1708
2015-01-24 13:00:00-06:00,0.8307,0.2818,2.5,0.7836,0.8307,0.0,0.0,0.0,0.0,0.0681,0.0857,0.1728,0.1728,0.0,0.0,2.72,0.7836,4.6546,0.1568,0.2044,3.4564,4.2
2015-01-24 14:00:00-06:00,2.1559,0.0,0.0,0.7649,2.1559,0.0,0.0,0.0,0.0,0.1768,0.0592,0.0403,0.0403,0.0,0.0,4.6991,0.7649,3.0202,0.1568,0.2044,0.8051,2.9799
2015-01-24 15:00:00-06:00,1.6767,0.0,0.0,0.8834,1.6767,0.0,0.0,0.0,0.0,0.1375,0.0521,0.0465,0.0465,0.0,0.0,6.2383,0.8834,2.6587,0.1568,0.2044,0.9298,2.6122
2015-01-24 16:00:00-06:00,0.0,0.0,0.6811,0.5858,0.0,0.0,0.0,0.0,0.0,0.0,0.0267,0.0667,0.0667,0.0,0.0,6.2383,0.5858,1.3602,0.1568,0.2044,1.3336,1.2935
2015-01-24 17:00:00-06:00,0.0,0.0,0.0,0.3618,0.0,0.0,0.3087,0.0,0.0,0.0,0.0076,0.0345,0.019,0.0154,0.0,5.9296,0.655,0.3884,0.1568,0.2044,0.7049,0.3694
2015-01-24 18:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.5963,0.0,0.0,0.0,0.0,0.0298,0.0,0.0298,0.0,5.3333,0.5665,0.0,0.1568,0.2044,0.6261,0.0
2015-01-24 19:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0534,0.0,0.0,0.0,0.0,0.0527,0.0,0.0527,0.0,4.2799,1.0007,0.0,0.1568,0.2044,1.1061,0.0
2015-01-24 20:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.5973,0.0,0.0,0.0,0.0,0.0299,0.0,0.0299,0.0,3.6826,0.5674,0.0,0.1568,0.2044,0.6272,0.0
2015-01-24 21:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,1.3491,0.0,0.0,0.0,0.0,0.0675,0.0,0.0675,0.0,2.3336,1.2816,0.0,0.1568,0.2044,1.4165,0.0
2015-01-24 22:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,1.269,0.0,0.0,0.0,0.0,0.0634,0.0,0.0634,0.0,1.0646,1.2055,0.0,0.1568,0.2044,1.3324,0.0
2015-01-24 23:00:00-06:00,0.0,0.0,0.0,0.0,0.0,-0.0,1.0646,0.0,-0.0,0.0,0.0,0.0532,0.0,0.0532,0.0,0.0,1.0114,0.0,0.1568,0.2044,1.1179,0.0
2015-01-25 00:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.9828,0.0,0.0,0.9828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9828,0.0,0.1568,0.2044,0.0,0.0
2015-01-25 01:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.8419,0.0,0.0,0.8419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419,0.0,0.1568,0.2044,0.0,0.0
2015-01-25 02:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.5917,0.0,0.0,0.5917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5917,0.0,0.1568,0.2044,0.0,0.0
2015-01-25 03:00:00-06:00,0.0,0.0,0.0,0.0,0.3341,0.9828,0.0,0.3341,0.6311,0.0274,0.0,0.0176,0.0,0.0,0.0176,0.3067,0.6311,0.0,0.1568,0.2044,0.0176,0.0
2015-01-25 04:00:00-06:00,0.0,0.0,0.0,0.0,0.2404,0.9828,0.0,0.2404,0.7298,0.0197,0.0,0.0127,0.0,0.0,0.0127,0.5274,0.7298,0.0,0.1568,0.2044,0.0127,0.0
2015-01-25 05:00:00-06:00,0.0,0.0,0.0,0.0,0.228,0.8561,0.0,0.228,0.6161,0.0187,0.0,0.012,0.0,0.0,0.012,0.7367,0.6161,0.0,0.1568,0.2044,0.012,0.0
2015-01-25 06:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.5872,0.0,0.0,0.5872,0.0,0.0,0.0,0.0,0.0,0.0,0.7367,0.5872,0.0,0.1568,0.2044,0.0,0.0
2015-01-25 07:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.7152,0.0,0.0,0.7152,0.0,0.0,0.0,0.0,0.0,0.0,0.7367,0.7152,0.0,0.1568,0.2044,0.0,0.0
2015-01-25 08:00:00-06:00,0.3326,0.0,0.0,0.2376,0.3326,0.9828,0.0,0.0,0.9828,0.0273,0.0117,0.0125,0.0125,0.0,0.0,1.0421,1.2204,0.5944,0.1568,0.2044,0.2501,0.5819
2015-01-25 09:00:00-06:00,0.0,0.0,0.0,1.7808,0.0,0.9828,1.0421,0.0,0.9828,0.0,0.0375,0.1458,0.0937,0.0521,0.0,0.0,3.7536,1.912,0.1568,0.2044,2.9687,1.8183
2015-01-25 10:00:00-06:00,1.3006,0.0,0.0,1.6957,1.3006,0.0,0.0,0.0,0.0,0.1067,0.0617,0.0892,0.0892,0.0,0.0,1.194,1.6957,3.1473,0.1568,0.2044,1.7849,3.058
2015-01-25 11:00:00-06:00,0.3052,0.0,2.5,0.9778,0.3052,0.0,0.0,0.0,0.0,0.025,0.0793,0.183,0.183,0.0,0.0,1.4741,0.9778,4.0453,0.1568,0.2044,3.6608,3.8623
2015-01-25 12:00:00-06:00,0.0974,0.0,2.5,0.7128,0.0974,0.0,0.0,0.0,0.0,0.008,0.0696,0.1691,0.1691,0.0,0.0,1.5635,0.7128,3.5489,0.1568,0.2044,3.3819,3.3798
2015-01-25 13:00:00-06:00,2.6193,0.0,1.0205,0.3717,2.6193,0.0,0.0,0.0,0.0,0.2148,0.0817,0.0733,0.0733,0.0,0.0,3.9681,0.3717,4.1664,0.1568,0.2044,1.4654,4.0932
2015-01-25 14:00:00-06:00,2.7346,0.0,0.0,0.3706,2.7346,0.0,0.0,0.0,0.0,0.2242,0.0625,0.0195,0.0195,0.0,0.0,6.4784,0.3706,3.1872,0.1568,0.2044,0.3902,3.1677
2015-01-25 15:00:00-06:00,0.0,0.0,1.6975,0.7616,0.0,0.0,0.0,0.0,0.0,0.0,0.0518,0.1294,0.1294,0.0,0.0,6.4784,0.7616,2.6403,0.1568,0.2044,2.5886,2.5109
2015-01-25 16:00:00-06:00,0.5548,0.0,0.0,0.7964,0.5548,0.0,0.0,0.0,0.0,0.0455,0.0279,0.0419,0.0419,0.0,0.0,6.9877,0.7964,1.421,0.1568,0.2044,0.8383,1.3791
2015-01-25 17:00:00-06:00,0.0,0.0,0.0,0.3099,0.0,0.0,0.5125,0.0,0.0,0.0,0.0065,0.0419,0.0163,0.0256,0.0,6.4752,0.7968,0.3328,0.1568,0.2044,0.8643,0.3165
2015-01-25 18:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,2.3611,0.0,0.0,0.0,0.0,0.1181,0.0,0.1181,0.0,4.1142,2.243,0.0,0.1568,0.2044,2.4791,0.0
2015-01-25 19:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.8283,0.3451,0.0,0.8283,0.0,0.0,0.0173,0.0,0.0173,0.0,3.7691,1.1562,0.0,0.1568,0.2044,0.3624,0.0
2015-01-25 20:00:00-06:00,0.0,0.0,0.0,0.0,0.0,-0.0,1.4137,0.0,-0.0,0.0,0.0,0.0707,0.0,0.0707,0.0,2.3554,1.343,0.0,0.1568,0.2044,1.4844,0.0
2015-01-25 21:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,1.1626,0.0,0.0,0.0,0.0,0.0581,0.0,0.0581,0.0,1.1928,1.1045,0.0,0.1568,0.2044,1.2207,0.0
2015-01-25 22:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.9611,0.0,0.0,0.9611,0.0,0.0,0.0,0.0,0.0,0.0,1.1928,0.9611,0.0,0.1568,0.2044,0.0,0.0
2015-01-25 23:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,1.1928,0.0,0.0,0.0,0.0,0.0596,0.0,0.0596,0.0,0.0,1.1332,0.0,0.1568,0.2044,1.2524,0.0
2015-01-26 00:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.8621,0.0,0.0,0.8621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8621,0.0,0.1568,0.2044,0.0,0.0
2015-01-26 01:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.8891,0.0,0.0,0.8891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8891,0.0,0.1568,0.2044,0.0,0.0
2015-01-26 02:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.8452,0.0,0.0,0.8452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8452,0.0,0.1568,0.2044,0.0,0.0
2015-01-26 03:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.8609,0.0,0.0,0.8609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8609,0.0,0.1568,0.2044,0.0,0.0
2015-01-26 04:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.9599,0.0,0.0,0.9599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599,0.0,0.1568,0.2044,0.0,0.0
2015-01-26 05:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.9303,0.0,0.0,0.9303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9303,0.0,0.1568,0.2044,0.0,0.0
2015-01-26 06:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.8486,0.0,0.0,0.8486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8486,0.0,0.1568,0.2044,0.0,0.0
